id,label,country,Lat ,Lon
OGR,Bongor,Chad,10.28594708,15.38716386
OUM,Oum Hadjer,Chad,13.30041424,19.68333573
OUT,Bousso,Chad,10.483333,16.716667
PLF,Pala,Chad,9.350422789,14.96662105
SRH,Sarh,Chad,9.149969909,18.39002966
ANF,Antofagasta,Chile,-23.64999184,-70.40000289
ARI,Arica,Chile,-18.47,-70.3
BBA,Balmaceda,Chile,-45.916667,-71.7
CCH,Chile Chico,Chile,-46.55,-71.7
CCP,Concepcion,Chile,-36.82,-73.0
CJC,Calama,Chile,-22.45001341,-68.91998987
CNR,Chanaral,Chile,-29.03002521,-71.43001754
COW,Coquimbo,Chile,-29.95291461,-71.34361454
CPO,Copiapo,Chile,-27.35999795,-70.33998071
ESR,El Salvador,Chile,-26.3,-69.766667
FFU,Futaleufu,Chile,-43.183333,-71.816667
FRT,Frutillar,Chile,-19.416667,-65.366667
GXQ,Ten. Vidal,Chile,-45.5,-72.516667
IPC,Easter Island,Chile,-27.164722,-109.416667
IQQ,Iquique,Chile,-20.24999266,-70.12996769
KNA,Vina del Mar,Chile,-33.02998777,-71.53998499
LSC,La Serena,Chile,-29.89999795,-71.24997685
LSQ,Los Angeles,Chile,-37.46000161,-72.35998661
MHC,Castro,Chile,-24.79002562,-50.00998132
OVL,Ovalle,Chile,-30.59003335,-71.20005742
PMC,Puerto Montt,Chile,-41.4699894,-72.92997766
PNT,Teniente J. Gallardo,Chile,-51.683333,-72.516667
PUQ,Punta Arenas,Chile,-53.16498615,-70.93999577
PUX,Puerto Varas,Chile,-41.32999795,-72.98999984
SCL,Santiago (CL),Chile,-33.559722,-70.7
SMB,Cerro Sombrero,Chile,-52.666667,-69.266667
TLX,Talca,Chile,-35.45500771,-71.67000289
TOQ,Barriles,Chile,-22.083333,-70.2
TTC,Taltal,Chile,-25.40001422,-70.47002446
ULC,Los Cerrillos,Chile,19.333333,-72.2
VAP,Valparaiso,Chile,-33.04776447,-71.62101363
VLR,Vallenar,Chile,-28.57000161,-70.76000676
WAP,Alto Palena,Chile,-43.633333,-71.816667
WCA,Gamboa,Chile,-42.5,-73.75
WCH,Chaiten,Chile,-42.933333,-72.716667
WPA,Puerto Aisen,Chile,-45.3999304,-72.70001754
WPR,Porvenir,Chile,-53.333333,-70.341667
WPU,Puerto Williams,Chile,-54.93330198,-67.61671025
YAI,Chillan,Chile,-36.60000242,-72.10599695
ZAL,Valdivia,Chile,-39.7950012,-73.24502303
ZCO,Temuco,Chile,-38.73000161,-72.57999903
ZOS,Osorno,Chile,-40.56999266,-73.1600153
ZPC,Pucon,Chile,-39.283333,-71.933333
ZUD,Ancud,Chile,-41.86996499,-73.82997441
AAT,Altay,China,46.39612022,95.8450435
ACX,Xingyi,China,25.09041811,104.8900211
AEB,Baise,China,23.9,106.6
AKA,Ankang,China,32.67998069,109.0200016
AKU,Aksu,China,41.15000633,80.25002641
AOG,Anshan,China,41.11502138,122.9400305
AQG,Anqing,China,30.49995872,117.0500024
AVA,Anshun,China,26.25039899,105.9300093
AXF,Alxa Left Banner,China,38.8,105.66
AYN,Anyang,China,36.07997988,114.3500122
BAV,Baotou,China,40.65220725,109.8220198
BFJ,Bijie,China,27.0,105.0
BFU,Bengbu,China,32.94999005,117.330037
BHY,Beihai,China,21.4804059,109.1000484
BPE,Qinhaungdao,China,40.0,119.0
BPL,Bole,China,44.85,82.05
BPX,Qamdo/Changdu,China,30.539722,97.108889
BSD,Baoshan,China,25.11997703,99.15000972
CAN,Guangzhou,China,23.1449813,113.3250101
CGD,Changde,China,29.02999676,111.6800459
CGO,Zhengzhou,China,34.75499615,113.6650927
CGQ,Changchun,China,43.86500856,125.3399873
CHG,Chaoyang,China,41.55042116,120.4199776
CHW,Jiuhuang,China,39.766667,98.483333
CIF,Chifeng,China,42.27001548,118.9499898
CIH,Changzhi,China,36.18387534,113.1052819
CKG,Chongqing,China,29.56497703,106.5949816
CNI,Changhai,China,39.266667,122.516667
CSX,Changsha,China,28.19996991,112.969993
CTU,Chengdu,China,30.67000002,104.0700195
CZX,Changzhou,China,31.77998395,119.9699792
DAT,Datong,China,40.08001996,113.2999987
DAX,Dazhou,China,31.3,107.5
DCY,Daocheng,China,29.0,100.3
DDG,Dandong,China,40.14360781,124.3935852
DGM,Dongguan,China,23.0488889,113.7447222
DIG,Deqen,China,26.125556,109.3075
DLC,Dalian,China,38.92283839,121.6298308
DLU,Dali,China,34.79525209,109.937775
DNH,Dunhuang,China,40.14267763,94.66201493
DOY,Dongying,China,37.454444,118.471944
DQA,Daqing,China,46.57995913,125.0000081
DSN,Ordos,China,39.85,110.033333
DYG,Zhangjiajie,China,29.133333,110.483333
DZU,Dazu,China,29.7,105.8
EJN,Ejina Banner,China,41.96,101.07
ENH,Enshi,China,30.283333,109.316667
ENY,Yan'an,China,36.59,109.49
ERL,Erenhot,China,43.66155845,111.9654549
FOC,Fuzhou,China,26.07999595,119.3000459
FUG,Fuyang,China,30.0533333,119.9519444
FUO,Foshan,China,23.03005292,113.1200097
FYJ,Fuyuan,China,48.36,134.3
FYN,Fuyun,China,45.0,90.008333
GHN,Guanghan,China,30.466667,106.65
GOQ,Golmud,China,36.416626,94.88334509
GXH,Xiahe,China,35.0,102.0
GYS,Guangyuan,China,32.42999595,105.870013
GYU,Guyuan,China,36.0,106.2
HAK,Haikou,China,20.05000226,110.3200256
HCJ,Hechi,China,23.09653465,109.6091129
HDG,Handan,China,36.5799752,114.4799784
HEK,Heihe,China,50.25001935,127.4460087
HET,Hohhot,China,40.81997479,111.6599955
HFE,Hefei,China,31.85003135,117.2800142
HGH,Hangzhou,China,30.24997398,120.1700187
HHA,Huanghua International,China,28.189167,113.219722
HIA,Huai'an,China,33.6,119.02
HJJ,Huaihua,China,27.56,110.0
HLD,Hailar,China,49.19998008,119.7000215
HLH,Ulanhot,China,46.08001548,122.0800313
HMI,Hami,China,42.82698407,93.51500484
HNY,Hengyang,China,26.88002464,112.5900162
HPG,Shennongjia,China,31.4,110.68
HRB,Harbin,China,45.74998395,126.6499849
HSC,Shaoguan,China,24.79997072,113.5799816
HSN,Zhoushan,China,29.935,122.359167
HTN,Hotan,China,37.09971092,79.92694535
HUZ,Huizhou,China,23.07997235,114.3999833
HXD,Delingha,China,37.37,97.36
HYN,Taizhou,China,32.4904057,119.9000093
HZG,Hanzhong,China,33.12997906,107.0299939
HZH,Liping,China,32.783333,106.666667
INC,Yinchuan,China,38.46797365,106.2730375
IQM,Qiemo,China,38.133333,85.533333
IQN,Qingyang,China,36.1,107.783333
JDZ,Jingdezhen,China,29.27042137,117.1800203
JGD,Jiagedaqi,China,50.43,124.12
JGN,Jiayuguan,China,39.82000999,98.29998409
JGS,Ji'an,China,27.09,114.97
JHG,Jinghong,China,22.016667,100.8
JIC,Jinchang,China,38.49569806,102.1739078
JIL,Jilin,China,43.84997072,126.5500427
JIQ,Qianjiang,China,30.4,112.9
JIU,Jiujiang,China,29.72997988,115.9800419
JJN,Quanzhou,China,24.9000163,118.5799865
JMU,Jiamusi,China,46.83002138,130.3500175
JNG,Jining,China,35.40040895,116.5500329
JNZ,Jinzhou,China,41.12036989,121.1000394
JUH,Chizhou,China,30.66,117.49
JUZ,Quzhou,China,28.97043968,118.8699947
JXA,Jixi,China,45.29995974,130.9700313
JZH,Jiuzhaigou,China,32.836944,103.681944
KCA,Kuqa,China,41.72774884,82.93637406
KGT,Kangding,China,30.0,101.96
KHG,Kashi,China,39.666667,76.016667
KHN,Nanchang,China,28.67999229,115.8799963
KJH,Huang Ping,China,34.43,108.75
KMG,Kunming,China,25.06998008,102.6799751
KOW,Ganzhou,China,25.91997988,114.9500272
KRL,Korla,China,41.72999676,86.15002803
KRY,Karamay,China,45.58994204,84.8599259
KWE,Guiyang,China,26.58004295,106.7200386
KWL,Guilin,China,25.2799931,110.280028
LCX,Longyan,China,25.18041262,117.0300036
LDS,Yichun,China,47.69994244,128.8999768
LHK,Guanghua,China,32.266667,111.633333
LHW,Lanzhou Zhongchuan Apt,China,36.016667,103.75
LIA,Liangping,China,30.816667,107.7
LJG,Lijiang,China,26.80000368,100.2665824
LLB,Libo,China,25.41,107.88
LLF,Yongzhou,China,26.23037437,111.6199979
LLV,LuLiang,China,25.03,103.67
LNJ,Lincang,China,23.9,100.033333
LPF,Liupanshui,China,26.6,104.8
LUM,Mangshi,China,24.483333,98.516667
LXA,Lhasa/Lasa,China,29.293056,90.900278
LXI,Linxi,China,43.51707115,118.0333016
LYA,Luoyang,China,34.67998781,112.4700752
LYG,Lianyungang,China,34.60043194,119.170028
LYI,Linyi,China,35.07998924,118.329976
LZD,Lanzhoudong,China,36.016667,103.683333
LZH,Liuzhou,China,24.28000246,109.2500134
LZO,Luzhou,China,28.87998008,105.380017
LZY,Nyingchi/Linzhi,China,29.64,94.36
MDG,Mudanjiang,China,44.6,129.5
MIG,Mianyang,China,31.46997703,104.7699768
MXZ,Meixian,China,24.35,116.133333
NAO,Nanchong,China,30.78043256,106.1299971
NAY,Beijing,China,40.25,116.5
NBS,Baishan,China,41.90001223,126.4299983
NDG,Qiqihar,China,47.34497703,123.9899922
NGB,Ningbo,China,29.87997072,121.5500378
NGQ,Shiquande,China,29.0,106.0
NKG,Nanjing,China,32.05001914,118.7799743
NLT,Xinyuan,China,37.18,99.0
NNG,Nanning,China,22.81998822,108.3200443
NNY,Nanyang,China,33.00040041,112.5300199
NTG,Nantong,China,32.0303821,120.8250175
NZH,Manzhouli,China,49.59998151,117.4299792
OHE,Mohe,China,52.98,122.54
PEK,Beijing,China,40.063333,116.584444
PNJ,Peng Lai/Sha He Kou,China,42.446389,119.573611
PVG,Shanghai,China,31.143333,121.805278
PZI,Panzhihua,China,26.5499931,101.7300073
RHT,Alxa Right Banner,China,39.2,101.67
RKZ,Xigaze/rikaze,China,29.27,88.89
RLK,Bayannur,China,40.74,107.39
RUG,Rugao,China,32.388333,120.555278
SHA,Shanghai,China,31.2,121.341111
SHE,Shenyang,China,41.871667,123.433333
SHF,Shanhaiguan,China,39.983333,119.75
SHP,Qinhuangdao,China,39.93036501,119.6200264
SHS,Shashi,China,30.32002138,112.2299865
SIA,Xiguan,China,34.366667,108.7
SJW,Shijiazhuang,China,38.05,114.466667
SWA,Shantou,China,23.37000633,116.6700256
SXJ,Shanshan,China,42.816667,90.233333
SYM,Simao,China,22.78068829,100.9781669
SYX,Sanya,China,18.25910454,109.5040317
SZV,Suzhou,China,31.30047833,120.620017
SZX,Shenzhen,China,22.55237051,114.1221231
TAO,Qingdao,China,36.08997927,120.3300089
TCG,Tacheng,China,46.75002626,82.95001664
TCZ,Tengchong,China,25.03331565,98.46658891
TEN,Tongren,China,27.68041506,109.1300207
TGO,Tongliao,China,43.61995892,122.2699939
THQ,Tianshui,China,34.60001853,105.9199841
TNA,Jinan,China,36.67498232,116.9950187
TNH,Tonghua,China,41.67997398,125.7499882
TSN,Tianjin,China,39.13002626,117.2000191
TVS,Tangshan,China,39.62433718,118.194377
TXN,Huangshan,China,29.711389,118.3125
TYN,Taiyuan,China,37.87501243,112.5450577
URC,Urumqi,China,43.80501223,87.57500565
UYN,Yulin,China,22.62997398,110.1500101
WEF,Weifang,China,36.7204059,119.1001098
WEH,Weihai,China,37.49997072,122.0999784
WHU,Wuhu,China,31.3504236,118.3699735
WNH,Wenshan,China,23.3723576,104.2496984
WNZ,Wenzhou,China,28.0199809,120.6500927
WUA,Wuhai,China,39.66469647,106.8122294
WUH,Wuhan,China,30.58003135,114.270017
WUS,Wuyishan,China,27.75,118.04
WUX,Wuxi,China,31.57999615,120.2999849
WUZ,Wuzhou,China,23.48002545,111.3200162
WXN,Wanzhou,China,30.81999086,108.4000394
XEN,Xingcheng,China,40.733333,118.616667
XFN,Xiangyang,China,32.05,112.016667
XIC,Xichang,China,27.88001528,102.2999983
XIL,Xilinhot,China,43.94433189,116.0443274
XIN,Xingning,China,24.15,115.75
XIY,Xi'an,China,34.447222,108.751667
XMN,Xiamen,China,24.44999208,118.080017
XNN,Xining,China,36.6199986,101.7700048
XNT,Xingtai,China,37.071944,114.484444
XTA,Econ/Tech Dev. Area,China,39.142222,117.176667
XTF,Port Free Trade Zone,China,39.142222,117.176667
XUZ,Xuzhou,China,34.28001223,117.1800203
YBP,Yibin,China,28.7699868,104.5700406
YCU,Yuncheng,China,35.183333,111.05
YIC,Yichun (Jiangxi),China,27.82,114.42
YIE,Aershan,China,47.18,119.94
YIH,Yichang,China,30.69997235,111.2800187
YIN,Yining,China,43.90001935,81.35001094
YIW,Yiwu,China,29.266667,120.05
YLN,Yilan,China,24.75,121.75
YNJ,Yanji,China,42.88230369,129.5127559
YNT,Yantai,China,37.53040814,121.4000211
YNZ,Yancheng,China,33.3855556,120.1252778
YTY,Yangzhou,China,32.39999778,119.4300122
YUA,Yuanmou,China,25.65,101.916667
YUS,Yushu,China,44.84,126.53
YZY,Zhangye,China,38.9299868,100.4500337
ZAS,Shunde Ferry,China,22.840833,113.245278
ZAT,Zhaotong,China,27.316667,103.8
ZAX,Pan Yu Ferry,China,25.083333,119.05
ZBD,Jiang Men Ferry,China,28.739167,118.622778
ZBZ,Xin Hui Ferry,China,44.018333,114.955556
ZCA,Tai Shan,China,36.5,117.333333
ZCU,She Kou Ferry,China,22.466667,114.433333
ZEF,Nanhai Ferry,China,39.966667,119.783333
ZGC,Zhongchuan,China,36.016667,103.716667
ZGN,Zhongshan Ferry Port,China,22.516667,113.366667
ZHA,Zhanjiang,China,21.19998374,110.3800219
ZHY,Zhongwei,China,37.5,105.2
ZIY,Lianhuashan Port,China,23.216667,113.433333
ZQZ,Zhangjiakou,China,40.83000002,114.9299768
ZTI,Humen Port,China,22.826667,113.671667
ZUH,Zhuhai,China,22.2769444,113.5677778
ZYI,Zunyi,China,27.70002626,106.9200264
ZYK,Shekou Port,China,30.7,114.35
XCH,Christmas Island,"Christmas Island, Indian Ocean",-10.45,105.69
CCK,Cocos Islands,Cocos (keeling) Islands,-12.183333,96.833333
ACD,Acandi,Colombia,8.5,-73.633333
ACL,Aguaclara,Colombia,4.75,-73.0
ACM,Arica,Colombia,-18.50002195,-70.28998377
ACR,Araracuara,Colombia,-0.383333,-72.3
ADN,Andes,Colombia,5.666667,-75.883333
ADZ,San Andres Island,Colombia,12.583333,-81.7
AFI,Amalfi,Colombia,6.916667,-75.066667
API,Apiay,Colombia,4.068889,-73.051944
APO,Apartado,Colombia,7.033333,-77.2
ARF,Acaricuara,Colombia,0.533333,-70.133333
ARO,Arboletas,Colombia,8.866667,-76.433333
ARQ,Arauquita,Colombia,7.036111,-71.440278
AUC,Arauca,Colombia,7.090664082,-70.76163456
AXM,Armenia,Colombia,4.534282653,-75.68112757
AYA,Ayapel,Colombia,8.330407531,-75.15002303
AYC,Ayacucho,Colombia,-13.17502399,-74.2199506
AYG,Yaguara,Colombia,1.544167,-73.933333
AYI,Yari,Colombia,-0.383333,-72.266667
AZT,Zapatoca,Colombia,6.816667,-73.283333
BAC,Barranca De Upia,Colombia,4.583333,-72.966667
BAQ,Barranquilla,Colombia,10.95998863,-74.79996688
BGA,Bucaramanga,Colombia,7.1300932,-73.12588302
BHF,Bahia Cupica,Colombia,6.55,-77.333333
BOG,Bogota,Colombia,4.596423563,-74.08334396
BSC,Bahia Solano,Colombia,6.183333,-77.4
BUN,Buenaventura,Colombia,3.872402425,-77.05045329
CAQ,Caucasia,Colombia,7.6,-75.25
CCO,Carimagua,Colombia,4.566667,-71.333333
CIM,Cimitarra,Colombia,6.483333,-74.033333
CJD,Candilejas,Colombia,2.066667,-74.583333
CLO,Cali,Colombia,3.399959126,-76.49996647
COG,Mandinga,Colombia,5.1,-76.616667
CPB,Capurgana,Colombia,8.633333,-77.333333
CPL,Chaparral,Colombia,3.7,-75.75
CQT,Caquetania,Colombia,2.033333,-74.216667
CRC,Cartago,Colombia,4.749980081,-75.91002832
CSR,Casuarito,Colombia,5.833333,-68.133333
CTG,Cartagena,Colombia,10.0,-75.0
CUC,Cucuta,Colombia,7.920019144,-72.51997685
CUI,Currillo,Colombia,4.666667,-72.0
CUO,Caruru,Colombia,1.033333,-71.233333
CVE,Covenas,Colombia,9.4,-75.733333
CZU,Corozal (CO),Colombia,9.333333,-75.283333
DZI,Codazzi,Colombia,9.6,-73.45
EBG,El Bagre,Colombia,7.616667,-74.816667
ECO,El Encanto,Colombia,-1.616667,-73.233333
ECR,El Charco,Colombia,2.5,-78.008333
EJA,Barrancabermeja,Colombia,7.089992288,-73.84999903
ELB,San Bernado,Colombia,9.05,-73.966667
ELJ,El Recreo,Colombia,2.0,-74.133333
EOH,Medellin,Colombia,6.216667,-75.583333
EUO,Paratebueno,Colombia,4.383333,-73.2
EYP,Yopal,Colombia,5.346999095,-72.4059986
FLA,Florencia,Colombia,1.610404275,-75.61999435
GAA,Guamal,Colombia,9.15,-74.233333
GCA,Guacamaya,Colombia,2.283333,-74.95
GGL,Gilgal,Colombia,8.333333,-77.083333
GIR,Girardot,Colombia,4.310006937,-74.80999211
GMC,Guerima,Colombia,3.633333,-71.166667
GPI,Guapi,Colombia,2.560397968,-77.85998682
GRA,Gamarra,Colombia,8.2,-73.783333
HRR,Herrera,Colombia,3.216667,-75.85
HTZ,Hato Corozal,Colombia,6.166667,-71.75
IBE,Ibague,Colombia,4.438913797,-75.2322144
IGO,Chigorodo,Colombia,7.685,-76.694722
IPI,San Luis,Colombia,-33.29999713,-66.35001754
ISD,Iscuande,Colombia,2.441667,-77.966667
IVO,Chivolo,Colombia,10.016667,-74.683333
JUO,Jurado,Colombia,7.121747456,-77.75640141
LAT,La Uribe,Colombia,4.75,-74.05
LCR,La Chorrera,Colombia,-0.733333,-73.016667
LET,Leticia,Colombia,-4.220015036,-69.93997929
LGT,Las Gaviotas,Colombia,4.583333,-70.833333
LGZ,Leguizamo,Colombia,-0.183333,-74.75
LMC,La Macarena,Colombia,3.316667,-73.9
LMX,Lopez De Micay,Colombia,3.05,-77.55
LPD,La Pedrera,Colombia,-1.3,-69.716667
LPE,La Primavera,Colombia,3.733333,-76.216667
LQM,Puerto Leguizamo,Colombia,-0.3,-74.583333
LRI,Lorica,Colombia,9.241850605,-75.81600305
MCJ,Maicao,Colombia,11.383333,-72.233333
MDE,Medellin,Colombia,6.167222,-75.590556
MFB,Monfort,Colombia,0.633333,-69.75
MFS,Miraflores,Colombia,1.033333,-72.133333
MHF,Morichal,Colombia,1.75,-69.916667
MIX,Miriti,Colombia,-1.133333,-70.25
MMP,Mompos,Colombia,9.25,-74.433333
MND,Medina,Colombia,24.49998903,39.5800024
MOY,Monterrey,Colombia,25.66999514,-100.3299848
MQR,Mosquera,Colombia,2.666667,-78.341667
MQU,Mariquita,Colombia,5.216667,-74.883333
MTB,Monte Libano,Colombia,8.083333,-75.341667
MTR,Monteria,Colombia,8.757539082,-75.8900037
MVP,Mitu,Colombia,1.198310566,-70.17360844
MZL,Manizales,Colombia,5.059986998,-75.52000045
NAD,Macanal,Colombia,2.566667,-67.583333
NAR,Nare,Colombia,6.2,-74.616667
NBB,Barrancominas,Colombia,3.333333,-70.333333
NCI,Necocli,Colombia,8.45,-76.783333
NPU,San Pedro Uraba,Colombia,4.672222,-76.7275
NQU,Nuqui,Colombia,5.685180092,-77.27454844
NUH,Nunchia,Colombia,5.65,-72.2
NVA,Neiva,Colombia,2.931047179,-75.33024459
OCV,Aguasclaras,Colombia,8.25,-73.783333
ORC,Orocue,Colombia,4.794551004,-71.34002303
OTU,Otu,Colombia,6.983333,-74.716667
PAL,Palanquero,Colombia,5.483333,-74.65
PBE,Puerto Berrio,Colombia,6.480442931,-74.42001591
PCC,Puerto Rico,Colombia,1.916667,-75.166667
PCR,Puerto Carreno,Colombia,6.185034606,-67.49302271
PDA,Puerto Inirida,Colombia,4.016667,-67.716667
PEI,Pereira,Colombia,4.81038983,-75.67999068
PLA,Planadas,Colombia,3.3,-75.7
PLC,Planeta Rica,Colombia,8.4,-75.6
PLT,Plato,Colombia,9.8,-74.783333
PPN,Popayan,Colombia,2.419993102,-76.61001144
PRE,Pore,Colombia,5.733333,-71.983333
PSO,Pasto,Colombia,1.21360679,-77.28110742
PTX,Pitalito,Colombia,1.85,-76.033333
PUU,Puerto Asis,Colombia,0.5,-76.416667
PVA,Providencia Island,Colombia,13.35,-81.35
PYA,Puerto Boyaca,Colombia,5.75,-74.4
PYN,Payan,Colombia,1.8,-78.166667
PZA,Casanare,Colombia,5.783333,-71.816667
RAV,Cravo Norte,Colombia,6.316667,-70.183333
RCH,Riohacha,Colombia,11.5403408,-72.90997888
RON,Rondon,Colombia,6.3,-71.083333
RVE,Saravena,Colombia,6.951944,-71.857222
SCA,Santa Catalina,Colombia,8.5,-76.175
SJE,San Jose del Guaviare,Colombia,2.569983947,-72.63999536
SJG,San Pedro Jagua,Colombia,4.65,-73.333333
SJH,San Juan Del Cesar,Colombia,10.766667,-73.016667
SJR,San Juan D Ur,Colombia,8.766667,-76.533333
SMC,Santa Maria,Colombia,-29.68331867,-53.80000838
SMR,Santa Marta,Colombia,11.24720624,-74.20165715
SNT,Sabana De Torres,Colombia,7.666667,-73.008333
SOH,Solita,Colombia,34.233333,-71.75
SOX,Alberto Lleras Camargo,Colombia,5.683333,-72.95
SQE,San Luis De Pale,Colombia,5.4,-71.7
SQF,Solano,Colombia,0.716667,-75.266667
SRO,Santana Ramos,Colombia,2.216667,-75.25
SVI,San Vicente del Caguan,Colombia,2.070376199,-74.64002832
TAU,Tauramena,Colombia,5.016667,-72.733333
TBD,Timbiqui,Colombia,2.75,-77.583333
TCD,Tarapaca,Colombia,4.933333,-72.2
TCO,Tumaco,Colombia,1.809978657,-78.80998051
TIB,Tibu,Colombia,8.648056,-72.739444
TLU,Tolu,Colombia,9.535837829,-75.57203862
TME,Tame,Colombia,6.460340799,-71.74002446
TRB,Gonzalo,Colombia,8.0,-76.583333
TTM,Tablon De Tamara,Colombia,4.366667,-74.183333
UIB,Quibdo,Colombia,5.690413634,-76.66000838
ULQ,Farfan,Colombia,4.083333,-76.0
ULS,Mulatos,Colombia,8.65,-76.75
UNC,Unguia,Colombia,8.033333,-77.083333
URI,Uribe,Colombia,3.216667,-74.4
URR,Urrao,Colombia,6.333333,-76.183333
VAB,Yavarate,Colombia,1.116667,-70.75
VGZ,Mocoa,Colombia,1.149993102,-76.62998438
VUP,Valledupar,Colombia,10.47999208,-73.25000981
VVC,Villavicencio,Colombia,4.153323994,-73.63499923
AJN,Anjouan,Comoros,-12.133333,44.433333
HAH,Moroni,Comoros,-12.469167,43.274722
NWA,Moheli,Comoros,-12.283333,43.766667
YVA,Iconi,Comoros,-11.7,43.233333
ANJ,Zanaga,Congo,-2.85,13.833333
BOE,Boundji,Congo,-1.033333,15.383333
BTB,Betou,Congo,3.05,18.516667
BZV,Brazzaville,Congo,-4.259185772,15.28468949
DIS,Dolisie,Congo,-4.179604066,12.67001705
DJM,Djambala,Congo,-2.539600811,14.74999345
EPN,Epena,Congo,1.366667,17.483333
EWO,Ewo,Congo,-0.879598776,14.82001501
FTX,Owando,Congo,-0.47962319,15.91999955
GMM,Gamboma,Congo,-1.879486065,15.85002966
ION,Impfondo,Congo,1.640376606,18.04002519
KEE,Kelle,Congo,-0.1,14.55
KMK,Makabana,Congo,-3.483333,12.616667
KNJ,Kindamba,Congo,-3.733333,14.216667
LCO,Lague,Congo,-1.8,14.866667
LKC,Lekana,Congo,-2.316667,14.6
MKJ,Makoua,Congo,-0.009574362,15.64001664
MSX,Mossendjo,Congo,-2.939628073,12.71998816
MUY,Mouyondzi,Congo,-3.983333,13.919444
NKY,Nkayi,Congo,-2.933333,14.266667
OKG,Okoyo,Congo,-1.466667,15.066667
OLL,Oyo,Congo,7.850436828,3.929982054
OUE,Ouesso,Congo,1.609990864,16.05001745
PNR,Pointe-Noire,Congo,-4.770007305,11.88003943
SIB,Sibiti,Congo,-3.689608135,13.35002722
SOE,Souanke,Congo,2.083333,14.05
AIT,Aitutaki Island,Cook Islands,-18.85,-159.75
AIU,Atiu Island,Cook Islands,-20.033333,-158.1
MGS,Mangaia Island,Cook Islands,-21.916667,-157.916667
MHX,Manihiki Island,Cook Islands,-10.366667,-161.0
MOI,Mitiaro Island,Cook Islands,-19.816667,-157.716667
MUK,Mauke Island,Cook Islands,-20.133333,-157.35
PYE,Penrhyn Island,Cook Islands,-9.016667,-158.033333
PZK,Puka Puka Is/Attol,Cook Islands,-11.0,-165.0
RAR,Rarotonga Island,Cook Islands,-21.2,-159.8
BAI,Buenos Aires,Costa Rica,-34.60250161,-58.39753137
BCL,Barra Colorado,Costa Rica,10.783333,-83.583333
CSC,Canas,Costa Rica,10.42999514,-85.10001001
DRK,Drake Bay,Costa Rica,8.7,-83.66
FON,Fortuna,Costa Rica,18.8,-72.9
GLF,Golfito,Costa Rica,8.650026264,-83.149974
GPL,Guapiles,Costa Rica,10.216667,-83.766667
JAP,Punta Renes,Costa Rica,10.95,-85.85
LCS,Las Canas,Costa Rica,10.416667,-85.133333
LIR,Liberia,Costa Rica,10.63375531,-85.433323
LSL,Los Chiles,Costa Rica,11.0,-84.833333
NOB,Nosara,Costa Rica,9.8,-85.533333
OTR,Coto 47,Costa Rica,8.566667,-82.933333
PBP,Punta Islita,Costa Rica,10.95,-85.85
PJM,Puerto Jimenez,Costa Rica,8.55,-83.316667
PLD,Playa Samara,Costa Rica,10.25,-85.416667
PMZ,Palmar,Costa Rica,8.95,-83.483333
RFR,Rio Frio,Costa Rica,10.333333,-83.883333
SJO,San Jose,Costa Rica,9.993889,-84.208889
SYQ,San Jose,Costa Rica,9.956944,-84.139722
SZC,Guanacaste,Costa Rica,10.25,-85.616667
TMU,Tambor,Costa Rica,9.733056,-85.016667
TNO,Tamarindo,Costa Rica,10.355833,-85.850278
TOO,San Vito,Costa Rica,42.283333,13.283333
TTQ,Tortuguero,Costa Rica,9.1,-83.65
UPL,Upala,Costa Rica,10.783333,-85.033333
XQP,Quepos,Costa Rica,9.45,-84.15
ABJ,Abidjan,Cote D'Ivoire,5.319996967,-4.04004826
ABO,Aboisso,Cote D'Ivoire,5.466699052,-3.20000353
ASK,Yamoussoukro,Cote D'Ivoire,6.81838096,-5.275502565
BBV,Hkg,Cote D'Ivoire,4.633333,-6.916667
BDK,Bondoukou,Cote D'Ivoire,8.030425841,-2.800020591
BQO,Bouna,Cote D'Ivoire,9.254444,-3.031667
BRZ,Borotou,Cote D'Ivoire,8.733333,-7.5
BUU,Buyo,Cote D'Ivoire,6.266667,-7.05
BXI,Boundiali,Cote D'Ivoire,9.516667,-6.483333
BYK,Bouake,Cote D'Ivoire,7.689981505,-5.030013673
DIM,Dimbokro,Cote D'Ivoire,6.650458393,-4.710007366
DIV,Divo,Cote D'Ivoire,5.839002037,-5.360003483
DJO,Daloa,Cote D'Ivoire,6.889978657,-6.450004518
DNC,Danane,Cote D'Ivoire,7.262778,-8.159722
FEK,Ferkessedougou,Cote d'Ivoire,9.600407531,-5.200029136
GGN,Gagnoa,Cote D'Ivoire,6.150411396,-5.879987632
GGO,Guiglo,Cote D'Ivoire,6.550464497,-7.48996688
HGO,Korhogo,Cote D'Ivoire,9.459976826,-5.639950604
KEO,Odienne,Cote D'Ivoire,9.510413024,-7.580013063
KTC,Katiola,Cote D'Ivoire,8.133333,-5.1
LKT,Lakota,Cote D'Ivoire,5.85,-5.683333
MJC,Man,Cote D'Ivoire,7.400412617,-7.549989056
MOK,Mankono,Cote D'Ivoire,8.45,-6.866667
OFI,Ouango Fitini,Cote D'Ivoire,9.6,-4.033333
OGO,Abengourou,Cote D'Ivoire,6.730375996,-3.490004315
SEO,Seguela,Cote D'Ivoire,7.950404886,-6.670016929
SPY,San Pedro (CI),Cote D'Ivoire,4.733333,-6.666667
