Source,Source City,Source Country,Target,Target City,Target Country,Weight
PHL,Philadelphia,USA,LAX,Los Angeles,USA,4914
PHX,Phoenix,USA,DEN,Denver,USA,11500
DEN,Denver,USA,OAK,Oakland,USA,910
DEN,Denver,USA,OMA,Omaha,USA,15250
DEN,Denver,USA,ORD,Chicago,USA,33082
DEN,Denver,USA,SAN,San Diego,USA,16744
DFW,Dallas/Fort Worth,USA,SFO,San Francisco,USA,690
MHT,Manchester (US),USA,ORD,Chicago,USA,4914
MLI,Moline,USA,ORD,Chicago,USA,9250
MRY,Monterey,USA,SFO,San Francisco,USA,3300
MSN,Madison,USA,ORD,Chicago,USA,10234
OAK,Oakland,USA,ORD,Chicago,USA,13800
OKC,Oklahoma City,USA,DEN,Denver,USA,3588
OMA,Omaha,USA,ORD,Chicago,USA,4033
AUS,Austin,USA,DEN,Denver,USA,2666
BFL,Bakersfield,USA,LAX,Los Angeles,USA,4620
BOI,Boise,USA,SFO,San Francisco,USA,6200
BOS,Boston,USA,ORD,Chicago,USA,11125
RIC,Richmond (US),USA,ORD,Chicago,USA,4650
SBA,Santa Barbara,USA,SFO,San Francisco,USA,6000
SEA,Seattle,USA,ORD,Chicago,USA,13992
SEA,Seattle,USA,SFO,San Francisco,USA,480
BUF,Buffalo,USA,ORD,Chicago,USA,4650
BUF,Buffalo,USA,ORD,Chicago,USA,4278
BWI,Baltimore,USA,ORD,Chicago,USA,3379
CLE,Cleveland,USA,ORD,Chicago,USA,13407
CLE,Cleveland,USA,ORD,Chicago,USA,4200
PHX,Phoenix,USA,DEN,Denver,USA,6758
PHX,Phoenix,USA,DEN,Denver,USA,3600
RDU,Raleigh/Durham,USA,ORD,Chicago,USA,13330
RNO,Reno,USA,DEN,Denver,USA,8556
SFO,San Francisco,USA,BFL,Bakersfield,USA,1860
SFO,San Francisco,USA,DEN,Denver,USA,4416
SFO,San Francisco,USA,IAD,Washington,USA,6960
SFO,San Francisco,USA,LAX,Los Angeles,USA,23375
SFO,San Francisco,USA,LAX,Los Angeles,USA,8004
SMF,Sacramento,USA,ACV,Arcata/Eureka,USA,1710
TPA,Tampa,USA,ORD,Chicago,USA,654
PSP,Palm Springs,USA,LAX,Los Angeles,USA,7200
RAP,Rapid City,USA,DEN,Denver,USA,7750
ROC,Rochester (US) NY,USA,ORD,Chicago,USA,4450
SAN,San Diego,USA,IPL,Imperial,USA,930
EGE,Vail,USA,DEN,Denver,USA,320
EUG,Eugene,USA,PDX,Portland (US) OR,USA,4260
GRB,Green Bay,USA,ORD,Chicago,USA,7700
HNL,Honolulu,USA,SFO,San Francisco,USA,910
HPN,Westchester County,USA,IAD,Washington,USA,2581
IAD,Washington,USA,BOS,Boston,USA,11102
IAD,Washington,USA,BTV,Burlington (US) VT,USA,6200
IAD,Washington,USA,DEN,Denver,USA,5642
IAD,Washington,USA,HPN,Westchester County,USA,2581
IAD,Washington,USA,JFK,New York,USA,5916
IAD,Washington,USA,RDU,Raleigh/Durham,USA,10664
ONT,Ontario,USA,LAX,Los Angeles,USA,6360
ORD,Chicago,USA,CLE,Cleveland,USA,4278
ORD,Chicago,USA,DEN,Denver,USA,6572
SDF,Louisville,USA,ORD,Chicago,USA,6200
CAE,Columbia (US) SC,USA,ORD,Chicago,USA,6150
CEC,Crescent City,USA,ACV,Arcata/Eureka,USA,1710
DAY,Dayton,USA,IAD,Washington,USA,2697
DEN,Denver,USA,AUS,Austin,USA,2666
SBA,Santa Barbara,USA,LAX,Los Angeles,USA,6240
SFO,San Francisco,USA,BUR,Burbank,USA,125
SFO,San Francisco,USA,OGG,Kahului,USA,6572
SFO,San Francisco,USA,PDX,Portland (US) OR,USA,6649
SFO,San Francisco,USA,RDD,Redding,USA,5550
SFO,San Francisco,USA,SBA,Santa Barbara,USA,6200
ALB,Albany (US) NY,USA,ORD,Chicago,USA,480
ATL,Atlanta,USA,IAD,Washington,USA,7750
ATL,Atlanta,USA,SFO,San Francisco,USA,4680
AUS,Austin,USA,DEN,Denver,USA,3270
ORD,Chicago,USA,MDT,Harrisburg,USA,4650
ORD,Chicago,USA,MHT,Manchester (US),USA,4914
ORD,Chicago,USA,MLI,Moline,USA,9250
ORD,Chicago,USA,MSN,Madison,USA,10234
ORD,Chicago,USA,OAK,Oakland,USA,8970
ORD,Chicago,USA,OMA,Omaha,USA,4033
ORD,Chicago,USA,PHL,Philadelphia,USA,18857
IAD,Washington,USA,TYS,Knoxville,USA,2697
JFK,New York,USA,IAD,Washington,USA,5916
DEN,Denver,USA,DFW,Dallas/Fort Worth,USA,480
DEN,Denver,USA,DFW,Dallas/Fort Worth,USA,15000
DEN,Denver,USA,DSM,Des Moines,USA,7194
DEN,Denver,USA,EUG,Eugene,USA,4450
DEN,Denver,USA,EWR,New York,USA,436
DEN,Denver,USA,ICT,Wichita,USA,3815
DEN,Denver,USA,MSO,Missoula,USA,2666
TPA,Tampa,USA,DEN,Denver,USA,552
DEN,Denver,USA,GJT,Grand Junction,USA,1924
DEN,Denver,USA,LAX,Los Angeles,USA,8004
SFO,San Francisco,USA,MRY,Monterey,USA,5340
SLC,Salt Lake City,USA,ORD,Chicago,USA,3875
ORD,Chicago,USA,PHL,Philadelphia,USA,3240
ORD,Chicago,USA,PHL,Philadelphia,USA,15500
ORD,Chicago,USA,PIT,Pittsburgh,USA,10573
ORD,Chicago,USA,PIT,Pittsburgh,USA,3726
ORD,Chicago,USA,TUL,Tulsa,USA,4650
SYR,Syracuse,USA,IAD,Washington,USA,3596
TPA,Tampa,USA,IAD,Washington,USA,7625
BDL,Hartford,USA,ORD,Chicago,USA,16926
BUR,Burbank,USA,SFO,San Francisco,USA,7150
BWI,Baltimore,USA,DEN,Denver,USA,3875
BWI,Baltimore,USA,DEN,Denver,USA,7866
TUL,Tulsa,USA,DEN,Denver,USA,3379
TVC,Traverse City,USA,ORD,Chicago,USA,6600
DEN,Denver,USA,OAK,Oakland,USA,8004
DEN,Denver,USA,OKC,Oklahoma City,USA,480
DEN,Denver,USA,ORD,Chicago,USA,3270
DEN,Denver,USA,ORD,Chicago,USA,8250
DEN,Denver,USA,SJC,San Jose (US),USA,7866
DEN,Denver,USA,SMF,Sacramento,USA,3120
DEN,Denver,USA,SNA,Santa Ana,USA,3588
TUS,Tucson,USA,DEN,Denver,USA,3100
PDX,Portland (US) OR,USA,SFO,San Francisco,USA,6360
PHL,Philadelphia,USA,DEN,Denver,USA,8418
PHL,Philadelphia,USA,IAD,Washington,USA,899
PHL,Philadelphia,USA,LAX,Los Angeles,USA,4200
PHL,Philadelphia,USA,ORD,Chicago,USA,18421
PHL,Philadelphia,USA,ORD,Chicago,USA,5880
PHL,Philadelphia,USA,ORD,Chicago,USA,16000
PIT,Pittsburgh,USA,ORD,Chicago,USA,10573
PIT,Pittsburgh,USA,ORD,Chicago,USA,3726
DEN,Denver,USA,ORD,Chicago,USA,16380
PSC,Pasco,USA,SEA,Seattle,USA,1860
RIC,Richmond (US),USA,IAD,Washington,USA,1798
RNO,Reno,USA,SFO,San Francisco,USA,6200
CLE,Cleveland,USA,ORD,Chicago,USA,1300
DAY,Dayton,USA,ORD,Chicago,USA,2666
DTW,Detroit,USA,ORD,Chicago,USA,8004
DEN,Denver,USA,AUS,Austin,USA,3270
DEN,Denver,USA,BWI,Baltimore,USA,3864
DEN,Denver,USA,DTW,Detroit,USA,4278
DEN,Denver,USA,GUC,Gunnison,USA,320
DFW,Dallas/Fort Worth,USA,DEN,Denver,USA,4200
DFW,Dallas/Fort Worth,USA,DEN,Denver,USA,11000
DFW,Dallas/Fort Worth,USA,LAX,Los Angeles,USA,3720
DFW,Dallas/Fort Worth,USA,ORD,Chicago,USA,16350
DSM,Des Moines,USA,DEN,Denver,USA,3379
DSM,Des Moines,USA,ORD,Chicago,USA,3100
EUG,Eugene,USA,DEN,Denver,USA,4400
SEA,Seattle,USA,DEN,Denver,USA,7176
SEA,Seattle,USA,DEN,Denver,USA,6572
SEA,Seattle,USA,LAX,Los Angeles,USA,848
SEA,Seattle,USA,PSC,Pasco,USA,1860
SFO,San Francisco,USA,BOS,Boston,USA,5208
SFO,San Francisco,USA,DEN,Denver,USA,3720
SFO,San Francisco,USA,EWR,New York,USA,4692
ALB,Albany (US) NY,USA,IAD,Washington,USA,6200
ALB,Albany (US) NY,USA,ORD,Chicago,USA,12144
ASE,Aspen,USA,DEN,Denver,USA,21500
BDL,Hartford,USA,ORD,Chicago,USA,1550
BHM,Birmingham (US),USA,ORD,Chicago,USA,4650
BOI,Boise,USA,ORD,Chicago,USA,436
FWA,Fort Wayne,USA,ORD,Chicago,USA,6200
GEG,Spokane,USA,ORD,Chicago,USA,4278
GJT,Grand Junction,USA,DEN,Denver,USA,1924
IAD,Washington,USA,BGM,Binghamton,USA,2697
DEN,Denver,USA,LAS,Las Vegas,USA,8004
DEN,Denver,USA,LAX,Los Angeles,USA,17236
DEN,Denver,USA,RAP,Rapid City,USA,990
SFO,San Francisco,USA,MRY,Monterey,USA,3500
SFO,San Francisco,USA,PDX,Portland (US) OR,USA,3600
SFO,San Francisco,USA,RNO,Reno,USA,6200
SFO,San Francisco,USA,SLC,Salt Lake City,USA,6200
SJC,San Jose (US),USA,DEN,Denver,USA,3600
BWI,Baltimore,USA,ORD,Chicago,USA,6360
CVG,Cincinnati,USA,ORD,Chicago,USA,7625
IAD,Washington,USA,DAY,Dayton,USA,2697
IAD,Washington,USA,LGA,New York,USA,2349
IAD,Washington,USA,SCE,State College,USA,3596
ICT,Wichita,USA,DEN,Denver,USA,3815
DEN,Denver,USA,SLC,Salt Lake City,USA,3720
DEN,Denver,USA,SLC,Salt Lake City,USA,15375
DEN,Denver,USA,SNA,Santa Ana,USA,120
DTW,Detroit,USA,DEN,Denver,USA,7625
LAX,Los Angeles,USA,DFW,Dallas/Fort Worth,USA,3720
LAX,Los Angeles,USA,MCO,Orlando,USA,4278
SLC,Salt Lake City,USA,SFO,San Francisco,USA,6200
TUL,Tulsa,USA,ORD,Chicago,USA,4650
DCA,Washington,USA,ORD,Chicago,USA,24012
DEN,Denver,USA,ASE,Aspen,USA,21500
DEN,Denver,USA,DSM,Des Moines,USA,3875
IAD,Washington,USA,ORD,Chicago,USA,8618
IAD,Washington,USA,PVD,Providence,USA,6200
FLL,Fort Lauderdale,USA,ORD,Chicago,USA,7440
GUC,Gunnison,USA,DEN,Denver,USA,320
LAX,Los Angeles,USA,SFO,San Francisco,USA,21294
MCO,Orlando,USA,LAX,Los Angeles,USA,8556
DEN,Denver,USA,IND,Indianapolis,USA,11500
DEN,Denver,USA,LNK,Lincoln,USA,4650
DEN,Denver,USA,OKC,Oklahoma City,USA,6758
DEN,Denver,USA,RNO,Reno,USA,3875
JFK,New York,USA,ORD,Chicago,USA,552
LAS,Las Vegas,USA,ORD,Chicago,USA,9108
LAX,Los Angeles,USA,BFL,Bakersfield,USA,4620
LAX,Los Angeles,USA,DEN,Denver,USA,552
LAX,Los Angeles,USA,LIH,Kauai Island,USA,5642
IAD,Washington,USA,ATL,Atlanta,USA,7750
MSO,Missoula,USA,DEN,Denver,USA,2666
OAK,Oakland,USA,DEN,Denver,USA,3864
OKC,Oklahoma City,USA,DEN,Denver,USA,480
ORD,Chicago,USA,ABE,Allentown/Bethlehem/Easton,USA,4650
ORD,Chicago,USA,AVP,Wilkes-Barre,USA,3100
DEN,Denver,USA,SLC,Salt Lake City,USA,3379
DFW,Dallas/Fort Worth,USA,SFO,San Francisco,USA,3720
DSM,Des Moines,USA,DEN,Denver,USA,11625
EWR,New York,USA,LAX,Los Angeles,USA,8004
ORD,Chicago,USA,BOI,Boise,USA,3875
ORD,Chicago,USA,BUF,Buffalo,USA,4650
ORD,Chicago,USA,BUF,Buffalo,USA,4278
ORD,Chicago,USA,CLE,Cleveland,USA,13407
ORD,Chicago,USA,CLE,Cleveland,USA,3720
ORD,Chicago,USA,DEN,Denver,USA,763
ORD,Chicago,USA,DEN,Denver,USA,625
ORD,Chicago,USA,DFW,Dallas/Fort Worth,USA,13407
ORD,Chicago,USA,DSM,Des Moines,USA,3100
LAX,Los Angeles,USA,SFO,San Francisco,USA,12862
LAX,Los Angeles,USA,SGU,St George (US),USA,1830
LAX,Los Angeles,USA,SMF,Sacramento,USA,7750
LGA,New York,USA,IAD,Washington,USA,2349
LGA,New York,USA,ORD,Chicago,USA,11500
LIH,Kauai Island,USA,LAX,Los Angeles,USA,5642
LAX,Los Angeles,USA,SEA,Seattle,USA,3726
MCI,Kansas City,USA,DEN,Denver,USA,19250
MCO,Orlando,USA,MIA,Miami,USA,4278
IAD,Washington,USA,OAK,Oakland,USA,5642
IAD,Washington,USA,ORD,Chicago,USA,9828
IAD,Washington,USA,PHL,Philadelphia,USA,4650
IAD,Washington,USA,PIT,Pittsburgh,USA,3596
IAD,Washington,USA,RIC,Richmond (US),USA,3100
IAD,Washington,USA,ROC,Rochester (US) NY,USA,4450
IAD,Washington,USA,SEA,Seattle,USA,5642
IAD,Washington,USA,SFO,San Francisco,USA,13144
GEG,Spokane,USA,SEA,Seattle,USA,4380
HNL,Honolulu,USA,SFO,San Francisco,USA,12084
MCI,Kansas City,USA,ORD,Chicago,USA,4278
MFR,Medford,USA,SFO,San Francisco,USA,6200
MIA,Miami,USA,MCO,Orlando,USA,4278
MSO,Missoula,USA,DEN,Denver,USA,1550
OAK,Oakland,USA,DEN,Denver,USA,910
OMA,Omaha,USA,DEN,Denver,USA,19125
IYK,Inyokern,USA,LAX,Los Angeles,USA,2790
LAS,Las Vegas,USA,DEN,Denver,USA,12144
LAS,Las Vegas,USA,ORD,Chicago,USA,3625
LAX,Los Angeles,USA,DEN,Denver,USA,17236
OMA,Omaha,USA,ORD,Chicago,USA,11125
ORD,Chicago,USA,ATL,Atlanta,USA,7194
ORD,Chicago,USA,BMI,Bloomington-Normal,USA,4650
ORD,Chicago,USA,CHS,Charleston (US) SC,USA,6150
ORD,Chicago,USA,CRW,Charleston (US) WV,USA,3100
ORD,Chicago,USA,CVG,Cincinnati,USA,3100
ORD,Chicago,USA,DCA,Washington,USA,4914
IAD,Washington,USA,ALB,Albany (US) NY,USA,6200
IAD,Washington,USA,LAX,Los Angeles,USA,20562
ORD,Chicago,USA,ROC,Rochester (US) NY,USA,2834
ORD,Chicago,USA,SAV,Savannah,USA,4650
ORD,Chicago,USA,SBN,South Bend,USA,7900
ORD,Chicago,USA,SFO,San Francisco,USA,22902
ORD,Chicago,USA,TPA,Tampa,USA,7750
ORD,Chicago,USA,TPA,Tampa,USA,3588
ORD,Chicago,USA,ATL,Atlanta,USA,5880
ORD,Chicago,USA,BOS,Boston,USA,11000
ORD,Chicago,USA,CAE,Columbia (US) SC,USA,5950
ORD,Chicago,USA,DEN,Denver,USA,28028
LAX,Los Angeles,USA,IYK,Inyokern,USA,2790
LAX,Los Angeles,USA,MRY,Monterey,USA,6480
LAX,Los Angeles,USA,ORD,Chicago,USA,12492
LAX,Los Angeles,USA,PHX,Phoenix,USA,9300
LAX,Los Angeles,USA,SBA,Santa Barbara,USA,1750
LAX,Los Angeles,USA,SEA,Seattle,USA,10500
IAH,Houston,USA,ORD,Chicago,USA,13952
ICT,Wichita,USA,ORD,Chicago,USA,9300
IND,Indianapolis,USA,DEN,Denver,USA,11500
JFK,New York,USA,SFO,San Francisco,USA,6148
ORD,Chicago,USA,DEN,Denver,USA,25854
ORD,Chicago,USA,GRB,Green Bay,USA,7700
PHX,Phoenix,USA,TUS,Tucson,USA,4278
ORD,Chicago,USA,DTW,Detroit,USA,3726
ORD,Chicago,USA,FWA,Fort Wayne,USA,6200
ORD,Chicago,USA,GEG,Spokane,USA,4278
ORD,Chicago,USA,IAD,Washington,USA,8618
MFR,Medford,USA,PDX,Portland (US) OR,USA,3720
MKE,Milwaukee,USA,DEN,Denver,USA,2666
MRY,Monterey,USA,LAX,Los Angeles,USA,6360
OAK,Oakland,USA,IAD,Washington,USA,5642
ORD,Chicago,USA,JFK,New York,USA,552
ORD,Chicago,USA,LAS,Las Vegas,USA,17112
ORD,Chicago,USA,LGA,New York,USA,11500
KOA,Kona,USA,LAX,Los Angeles,USA,11284
KOA,Kona,USA,SFO,San Francisco,USA,5642
LAS,Las Vegas,USA,LAX,Los Angeles,USA,3379
LAS,Las Vegas,USA,LAX,Los Angeles,USA,11125
LAX,Los Angeles,USA,EWR,New York,USA,8556
LAX,Los Angeles,USA,IAD,Washington,USA,16284
LAX,Los Angeles,USA,KOA,Kona,USA,11284
LAX,Los Angeles,USA,LAS,Las Vegas,USA,3379
LAX,Los Angeles,USA,LAS,Las Vegas,USA,4000
ORD,Chicago,USA,ALB,Albany (US) NY,USA,480
ORD,Chicago,USA,BDL,Hartford,USA,16926
ORD,Chicago,USA,CLE,Cleveland,USA,1300
ORD,Chicago,USA,OMA,Omaha,USA,15000
ORD,Chicago,USA,ORF,Norfolk,USA,7750
ORD,Chicago,USA,PWM,Portland (US) ME,USA,6200
ORD,Chicago,USA,SFO,San Francisco,USA,3720
ROC,Rochester (US) NY,USA,ORD,Chicago,USA,2834
SAN,San Diego,USA,SFO,San Francisco,USA,7750
SAV,Savannah,USA,ORD,Chicago,USA,4650
SBA,Santa Barbara,USA,SJC,San Jose (US),USA,3420
SBN,South Bend,USA,ORD,Chicago,USA,7900
SCE,State College,USA,IAD,Washington,USA,3596
ORD,Chicago,USA,SAN,San Diego,USA,3240
ORD,Chicago,USA,SEA,Seattle,USA,6900
ORD,Chicago,USA,SFO,San Francisco,USA,21658
ORD,Chicago,USA,STL,St Louis,USA,6100
LAX,Los Angeles,USA,OAK,Oakland,USA,4278
LGA,New York,USA,ORD,Chicago,USA,10556
LNK,Lincoln,USA,DEN,Denver,USA,4650
MCO,Orlando,USA,IAD,Washington,USA,4375
ORD,Chicago,USA,DAY,Dayton,USA,2666
ORD,Chicago,USA,FLL,Fort Lauderdale,USA,7440
ORD,Chicago,USA,IAD,Washington,USA,182
ORD,Chicago,USA,LAS,Las Vegas,USA,3750
ORD,Chicago,USA,LAX,Los Angeles,USA,12492
ORD,Chicago,USA,SNA,Santa Ana,USA,3720
ORF,Norfolk,USA,ORD,Chicago,USA,7750
PDX,Portland (US) OR,USA,EUG,Eugene,USA,3600
PHL,Philadelphia,USA,DEN,Denver,USA,436
SFO,San Francisco,USA,LAX,Los Angeles,USA,21658
SFO,San Francisco,USA,ORD,Chicago,USA,21514
SFO,San Francisco,USA,PHL,Philadelphia,USA,4914
SFO,San Francisco,USA,SAN,San Diego,USA,7750
ORD,Chicago,USA,TYS,Knoxville,USA,6150
PHX,Phoenix,USA,SFO,San Francisco,USA,3875
PVD,Providence,USA,IAD,Washington,USA,6200
PWM,Portland (US) ME,USA,ORD,Chicago,USA,6200
RDU,Raleigh/Durham,USA,IAD,Washington,USA,10664
SAN,San Diego,USA,DEN,Denver,USA,21658
SEA,Seattle,USA,ANC,Anchorage,USA,5642
MSP,Minneapolis/St Paul,USA,DEN,Denver,USA,6840
ORD,Chicago,USA,PIT,Pittsburgh,USA,7625
SJC,San Jose (US),USA,DEN,Denver,USA,3588
SJC,San Jose (US),USA,SBA,Santa Barbara,USA,3420
SLC,Salt Lake City,USA,SFO,San Francisco,USA,3875
SMF,Sacramento,USA,DEN,Denver,USA,6840
SNA,Santa Ana,USA,DEN,Denver,USA,4278
SFO,San Francisco,USA,BWI,Baltimore,USA,5642
SFO,San Francisco,USA,DFW,Dallas/Fort Worth,USA,690
SFO,San Francisco,USA,HNL,Honolulu,USA,910
SFO,San Francisco,USA,IAD,Washington,USA,347
RDM,Redmond,USA,SFO,San Francisco,USA,1860
SAN,San Diego,USA,ORD,Chicago,USA,3240
SAN,San Diego,USA,SFO,San Francisco,USA,4732
SEA,Seattle,USA,ORD,Chicago,USA,4278
OAK,Oakland,USA,LAX,Los Angeles,USA,7866
OKC,Oklahoma City,USA,DEN,Denver,USA,6758
ORD,Chicago,USA,ALB,Albany (US) NY,USA,12144
ORD,Chicago,USA,BDL,Hartford,USA,1550
ORD,Chicago,USA,BHM,Birmingham (US),USA,4650
ORD,Chicago,USA,BOI,Boise,USA,436
ORD,Chicago,USA,BWI,Baltimore,USA,6360
PDX,Portland (US) OR,USA,MFR,Medford,USA,4350
PHL,Philadelphia,USA,IAD,Washington,USA,4650
PHX,Phoenix,USA,LAX,Los Angeles,USA,9300
PIT,Pittsburgh,USA,IAD,Washington,USA,3596
PIT,Pittsburgh,USA,ORD,Chicago,USA,7625
RAP,Rapid City,USA,DEN,Denver,USA,990
TPA,Tampa,USA,ORD,Chicago,USA,12006
TUS,Tucson,USA,PHX,Phoenix,USA,4278
SFO,San Francisco,USA,MCO,Orlando,USA,4278
SFO,San Francisco,USA,MFR,Medford,USA,6200
SFO,San Francisco,USA,ORD,Chicago,USA,3720
SFO,San Francisco,USA,BOI,Boise,USA,6200
SFO,San Francisco,USA,LAX,Los Angeles,USA,16241
SFO,San Francisco,USA,ORD,Chicago,USA,13832
ORD,Chicago,USA,CVG,Cincinnati,USA,7625
ORD,Chicago,USA,DCA,Washington,USA,24012
ORD,Chicago,USA,IAH,Houston,USA,13843
ORD,Chicago,USA,ICT,Wichita,USA,9300
RIC,Richmond (US),USA,IAD,Washington,USA,3100
ROC,Rochester (US) NY,USA,IAD,Washington,USA,4450
SBA,Santa Barbara,USA,LAX,Los Angeles,USA,1950
SEA,Seattle,USA,IAD,Washington,USA,6370
SEA,Seattle,USA,LAX,Los Angeles,USA,10000
SEA,Seattle,USA,SFO,San Francisco,USA,11102
SFO,San Francisco,USA,ATL,Atlanta,USA,4200
SFO,San Francisco,USA,BUR,Burbank,USA,7150
TYS,Knoxville,USA,IAD,Washington,USA,2697
SFO,San Francisco,USA,PHX,Phoenix,USA,7750
SFO,San Francisco,USA,RDM,Redmond,USA,1830
SFO,San Francisco,USA,SAN,San Diego,USA,10556
SFO,San Francisco,USA,SMF,Sacramento,USA,10800
SGU,St George (US),USA,LAX,Los Angeles,USA,1830
SMF,Sacramento,USA,LAX,Los Angeles,USA,7750
SMF,Sacramento,USA,SFO,San Francisco,USA,10800
ORD,Chicago,USA,LGA,New York,USA,16198
ORD,Chicago,USA,PBI,West Palm Beach,USA,3720
ORD,Chicago,USA,PHX,Phoenix,USA,750
SFO,San Francisco,USA,IAD,Washington,USA,13144
SFO,San Francisco,USA,SEA,Seattle,USA,28756
SFO,San Francisco,USA,SNA,Santa Ana,USA,16380
STL,St Louis,USA,ORD,Chicago,USA,6100
TYS,Knoxville,USA,ORD,Chicago,USA,6150
SLC,Salt Lake City,USA,DEN,Denver,USA,3720
SLC,Salt Lake City,USA,DEN,Denver,USA,8125
SNA,Santa Ana,USA,DEN,Denver,USA,3720
SNA,Santa Ana,USA,SFO,San Francisco,USA,16926
ORD,Chicago,USA,SGF,Springfield (US) MO,USA,7750
ORD,Chicago,USA,SMF,Sacramento,USA,8970
PBI,West Palm Beach,USA,ORD,Chicago,USA,3720
PHX,Phoenix,USA,ORD,Chicago,USA,750
RNO,Reno,USA,DEN,Denver,USA,3750
SAN,San Diego,USA,SFO,San Francisco,USA,6758
SBA,Santa Barbara,USA,SFO,San Francisco,USA,2790
SEA,Seattle,USA,GEG,Spokane,USA,4380
SFO,San Francisco,USA,DEN,Denver,USA,168
SFO,San Francisco,USA,DFW,Dallas/Fort Worth,USA,3720
SFO,San Francisco,USA,HNL,Honolulu,USA,12084
SFO,San Francisco,USA,JFK,New York,USA,6360
SFO,San Francisco,USA,KOA,Kona,USA,5642
SFO,San Francisco,USA,RNO,Reno,USA,4278
SFO,San Francisco,USA,SAN,San Diego,USA,3379
SFO,San Francisco,USA,SBA,Santa Barbara,USA,2790
SGF,Springfield (US) MO,USA,ORD,Chicago,USA,7750
ANC,Anchorage,USA,SEA,Seattle,USA,4278
ATL,Atlanta,USA,DEN,Denver,USA,480
ATL,Atlanta,USA,ORD,Chicago,USA,5642
BNA,Nashville,USA,ORD,Chicago,USA,9250
BOS,Boston,USA,ORD,Chicago,USA,26754
SLC,Salt Lake City,USA,DEN,Denver,USA,3379
SMF,Sacramento,USA,ORD,Chicago,USA,16974
BUR,Burbank,USA,SFO,San Francisco,USA,4140
CID,Cedar Rapids,USA,DEN,Denver,USA,3100
CID,Cedar Rapids,USA,ORD,Chicago,USA,7912
CLE,Cleveland,USA,IAD,Washington,USA,29
ANC,Anchorage,USA,ORD,Chicago,USA,12012
CIC,Chico,USA,SFO,San Francisco,USA,2790
COS,Colorado Springs,USA,ORD,Chicago,USA,7998
CWA,Wausau,USA,ORD,Chicago,USA,4650
DEN,Denver,USA,BUR,Burbank,USA,3750
DEN,Denver,USA,LAS,Las Vegas,USA,18875
DEN,Denver,USA,ATL,Atlanta,USA,4200
DEN,Denver,USA,CID,Cedar Rapids,USA,3100
DEN,Denver,USA,DFW,Dallas/Fort Worth,USA,3379
DEN,Denver,USA,EWR,New York,USA,4830
DEN,Denver,USA,FSD,Sioux Falls,USA,6150
DEN,Denver,USA,HNL,Honolulu,USA,8618
DEN,Denver,USA,MEM,Memphis,USA,4650
DEN,Denver,USA,PDX,Portland (US) OR,USA,16380
DEN,Denver,USA,PHL,Philadelphia,USA,7750
DEN,Denver,USA,PSP,Palm Springs,USA,3100
DEN,Denver,USA,LAX,Los Angeles,USA,22568
DEN,Denver,USA,LGA,New York,USA,552
DEN,Denver,USA,PSC,Pasco,USA,3100
DEN,Denver,USA,SEA,Seattle,USA,28210
EWR,New York,USA,DEN,Denver,USA,4200
EWR,New York,USA,ORD,Chicago,USA,10556
FAT,Fresno,USA,LAX,Los Angeles,USA,6360
FAT,Fresno,USA,SFO,San Francisco,USA,1750
FAT,Fresno,USA,VIS,Visalia,USA,1830
HPN,Westchester County,USA,IAD,Washington,USA,200
IAD,Washington,USA,HPN,Westchester County,USA,1550
IAD,Washington,USA,LAS,Las Vegas,USA,4278
IAD,Washington,USA,ROC,Rochester (US) NY,USA,899
IND,Indianapolis,USA,ORD,Chicago,USA,3720
LAN,Lansing,USA,ORD,Chicago,USA,6150
LAS,Las Vegas,USA,DEN,Denver,USA,15625
LAS,Las Vegas,USA,IAD,Washington,USA,3726
LAS,Las Vegas,USA,ORD,Chicago,USA,3240
LAS,Las Vegas,USA,SFO,San Francisco,USA,11284
ATW,Appleton,USA,ORD,Chicago,USA,12986
LAX,Los Angeles,USA,FAT,Fresno,USA,6240
LAX,Los Angeles,USA,OGG,Kahului,USA,6784
LAX,Los Angeles,USA,ORD,Chicago,USA,4416
LAX,Los Angeles,USA,ORD,Chicago,USA,19504
LAX,Los Angeles,USA,PSP,Palm Springs,USA,150
LAX,Los Angeles,USA,SEA,Seattle,USA,2180
LAX,Los Angeles,USA,YUM,Yuma,USA,2760
BOS,Boston,USA,IAD,Washington,USA,2500
BOS,Boston,USA,ORD,Chicago,USA,3379
BOS,Boston,USA,ORD,Chicago,USA,13524
BTV,Burlington (US) VT,USA,ORD,Chicago,USA,4278
BUR,Burbank,USA,DEN,Denver,USA,3270
MCO,Orlando,USA,ORD,Chicago,USA,15470
MEM,Memphis,USA,DEN,Denver,USA,4650
MIA,Miami,USA,DEN,Denver,USA,8418
OGG,Kahului,USA,LAX,Los Angeles,USA,7632
COS,Colorado Springs,USA,DEN,Denver,USA,430
DEN,Denver,USA,COS,Colorado Springs,USA,3096
ORD,Chicago,USA,ANC,Anchorage,USA,12012
ORD,Chicago,USA,COS,Colorado Springs,USA,5332
ORD,Chicago,USA,CWA,Wausau,USA,4650
DEN,Denver,USA,SJC,San Jose (US),USA,3379
DEN,Denver,USA,SJC,San Jose (US),USA,11500
DFW,Dallas/Fort Worth,USA,DEN,Denver,USA,3379
EWR,New York,USA,DEN,Denver,USA,4830
FAR,Fargo,USA,ORD,Chicago,USA,4650
FSD,Sioux Falls,USA,DEN,Denver,USA,6150
